%Data collected from Uninfected Android phone on 03/20/15 this data set is not included in training3

@RELATION phone

%Battery
@ATTRIBUTE Batt_Voltage  		NUMERIC
@ATTRIBUTE Batt_Temp  			NUMERIC
@ATTRIBUTE Batt_Percent_Level   NUMERIC

%Network
@ATTRIBUTE Local_TX_Packet_Delta	NUMERIC
@ATTRIBUTE Local_TX_Byte_Delta   	NUMERIC
@ATTRIBUTE Local_RX_Packet_Delta  	NUMERIC
@ATTRIBUTE Local_RX_Byte_Delta   	NUMERIC
@ATTRIBUTE Mobile_TX_Packet_Delta  	NUMERIC
@ATTRIBUTE Mobile_TX_Byte_Delta   	NUMERIC
@ATTRIBUTE Mobile_RX_Packet_Delta  	NUMERIC
@ATTRIBUTE Mobile_RX_Byte_Delta   	NUMERIC

%Memory
@ATTRIBUTE Memory_Available  	NUMERIC
@ATTRIBUTE Memory_Percentage   	NUMERIC

%CPU
@ATTRIBUTE Load_Avg_1_min	NUMERIC
@ATTRIBUTE Load_Avg_5_min  	NUMERIC
@ATTRIBUTE Load_Avg_15_min  NUMERIC
@ATTRIBUTE Running_Entities	NUMERIC
@ATTRIBUTE Total_Entities   NUMERIC

@ATTRIBUTE Class        {Normal,Infected}

@DATA
3613,288,0.28,14,90317,14,742,0,0,0,0,239,0.30273306,2.05,3.88,3.11,2,887,Normal
3613,288,0.28,15,91571,15,886,0,0,0,0,239,0.30221495,2.04,3.81,3.1,1,887,Normal
3613,288,0.28,17,92895,16,1079,0,0,0,0,238,0.30186462,2.11,3.77,3.1,2,887,Normal
3610,294,0.27,17,94388,97,29539,0,0,0,0,238,0.30188438,2.02,3.69,3.08,1,887,Normal
3610,294,0.27,15,95642,15,844,0,0,0,0,241,0.30529884,2.33,3.7,3.09,2,887,Normal
3610,294,0.27,15,96896,15,880,0,0,0,0,241,0.30517548,2.2,3.63,3.07,1,887,Normal
3610,294,0.27,16,98220,16,984,0,0,0,0,241,0.30496824,2.17,3.58,3.06,3,886,Normal
3610,294,0.27,16,99544,16,1001,0,0,0,0,241,0.30474126,2.15,3.53,3.05,2,886,Normal
3610,294,0.27,16,100849,16,2154,0,0,0,0,241,0.3049929,2.2,3.49,3.04,1,886,Normal
3594,301,0.27,12,101762,12,5548,0,0,0,0,225,0.28540415,2.17,3.44,3.03,6,885,Normal
3594,301,0.27,128,115509,100,10028,0,0,0,0,227,0.28718045,2.14,3.4,3.02,4,886,Normal
3594,301,0.27,10,116288,10,618,0,0,0,0,232,0.29336795,2.2,3.37,3.02,2,885,Normal
3594,301,0.27,7,116830,7,457,0,0,0,0,232,0.2932298,2.49,3.39,3.03,2,885,Normal
3594,301,0.27,6,117283,7,461,0,0,0,0,232,0.2937676,2.56,3.37,3.03,2,885,Normal
3594,301,0.27,6,117755,6,326,0,0,0,0,232,0.29354063,2.55,3.35,3.02,3,885,Normal
3623,307,0.26,7,118297,7,495,0,0,0,0,232,0.29351103,2.46,3.3,3.01,2,884,Normal
3623,307,0.26,6,118769,6,326,0,0,0,0,232,0.29340246,2.32,3.24,2.99,4,885,Normal
3623,307,0.26,7,119311,7,457,0,0,0,0,232,0.29401925,2.34,3.22,2.99,4,885,Normal
3623,307,0.26,7,119853,7,475,0,0,0,0,232,0.2942117,2.29,3.18,2.98,1,885,Normal
3623,307,0.26,7,120395,7,474,0,0,0,0,232,0.29396003,2.33,3.16,2.97,2,885,Normal
3623,307,0.26,6,120867,6,326,0,0,0,0,232,0.29348636,2.2,3.1,2.96,2,885,Normal
3612,311,0.26,8,121543,8,430,0,0,0,0,231,0.29287946,2.09,3.05,2.94,12,885,Normal
3612,311,0.26,7,122129,7,378,0,0,0,0,230,0.29139918,2.07,3.01,2.93,2,885,Normal
3612,311,0.26,6,122601,6,326,0,0,0,0,231,0.29197648,1.99,2.96,2.92,2,885,Normal
3612,311,0.26,7,123174,7,378,0,0,0,0,233,0.2948482,1.91,2.92,2.9,1,885,Normal
3612,311,0.26,8,123860,8,430,0,0,0,0,233,0.29508504,2.0,2.9,2.9,2,885,Normal
3612,311,0.26,5,124243,5,274,0,0,0,0,234,0.29606694,1.85,2.84,2.88,1,885,Normal
3618,316,0.25,9,124985,8,459,0,0,0,0,234,0.29585478,1.95,2.83,2.87,1,885,Normal
3618,316,0.25,6,125457,6,326,0,0,0,0,234,0.29593372,2.11,2.83,2.87,2,885,Normal
3618,316,0.25,6,125929,6,326,0,0,0,0,233,0.2953663,2.25,2.84,2.87,1,885,Normal
3618,316,0.25,6,126401,6,326,0,0,0,0,233,0.29541564,2.29,2.83,2.87,2,885,Normal
3618,316,0.25,6,126873,6,326,0,0,0,0,233,0.29527253,2.24,2.8,2.86,1,885,Normal
3618,316,0.25,6,127345,6,326,0,0,0,0,233,0.2952232,2.52,2.84,2.87,1,885,Normal
3636,315,0.25,7,127887,7,491,0,0,0,0,233,0.2952084,2.6,2.85,2.87,4,886,Normal
3636,315,0.25,23,142228,16,5200,0,0,0,0,227,0.287289,2.5,2.82,2.86,1,880,Normal
3678,312,0.25,2,142380,2,270,0,0,0,0,221,0.27917224,2.73,2.86,2.87,1,882,Normal
3678,312,0.25,0,142380,0,0,0,0,0,0,220,0.27887124,2.73,2.86,2.87,290,882,Normal
3678,312,0.25,0,142380,0,0,0,0,0,0,220,0.2788515,2.73,2.86,2.87,274,882,Normal
3678,312,0.25,4,142809,4,898,0,0,0,0,220,0.27874297,2.59,2.83,2.86,3,883,Normal
3678,312,0.25,3,143031,3,578,0,0,0,0,220,0.27846172,2.55,2.81,2.86,1,883,Normal
3678,312,0.25,4,143299,4,245,0,0,0,0,220,0.2783137,2.55,2.81,2.86,322,882,Normal
3678,312,0.25,1,143369,1,52,0,0,0,0,220,0.27824953,2.42,2.78,2.85,291,882,Normal
3678,312,0.25,0,143369,0,0,0,0,0,0,220,0.27803245,2.42,2.78,2.85,279,882,Normal
3678,312,0.25,0,143369,0,0,0,0,0,0,219,0.27748966,2.42,2.78,2.85,1,886,Normal
3678,312,0.25,0,143369,0,0,0,0,0,0,220,0.2780275,2.42,2.78,2.85,1,886,Normal
3678,312,0.25,0,143369,0,0,0,0,0,0,219,0.27784988,2.42,2.78,2.85,1,886,Normal
3678,312,0.25,0,143369,0,0,0,0,0,0,219,0.27766237,2.42,2.78,2.85,1,886,Normal
3678,312,0.25,0,143369,0,0,0,0,0,0,219,0.27750447,2.42,2.78,2.85,3,886,Normal
3678,312,0.25,0,143369,0,0,0,0,0,0,219,0.27746007,2.42,2.78,2.85,1,887,Normal
3678,312,0.25,1,143415,1,42,0,0,0,0,220,0.27862453,2.42,2.78,2.85,284,884,Normal
3678,312,0.25,0,143415,0,0,0,0,0,0,221,0.27944854,2.42,2.78,2.85,281,884,Normal
3678,312,0.25,3,143664,3,214,0,0,0,0,220,0.27813604,30.74,8.65,4.75,3,888,Normal
3678,312,0.25,0,143664,0,0,0,0,0,0,221,0.27934495,30.74,8.65,4.75,286,884,Normal
3678,312,0.25,0,143664,0,0,0,0,0,0,221,0.2791821,30.74,8.65,4.75,289,884,Normal
3678,312,0.25,0,143664,0,0,0,0,0,0,221,0.2792512,30.74,8.65,4.75,269,887,Normal
3678,312,0.25,0,143664,0,0,0,0,0,0,221,0.27928078,30.74,8.65,4.75,7,888,Normal
3678,312,0.25,0,143664,0,0,0,0,0,0,220,0.2781015,30.74,8.65,4.75,3,887,Normal
3678,312,0.25,0,143664,0,0,0,0,0,0,220,0.27832848,30.74,8.65,4.75,2,888,Normal
3678,312,0.25,0,143664,0,0,0,0,0,0,220,0.2786739,30.74,8.65,4.75,1,890,Normal
3678,312,0.25,0,143664,0,0,0,0,0,0,220,0.27870843,30.74,8.65,4.75,3,890,Normal
3678,312,0.25,0,143664,0,0,0,0,0,0,220,0.27877256,28.43,8.54,4.73,1,890,Normal
3678,312,0.25,0,143664,0,0,0,0,0,0,220,0.27798802,28.43,8.54,4.73,2,890,Normal
3678,312,0.25,1,143710,1,42,0,0,0,0,220,0.27895513,28.43,8.54,4.73,2,886,Normal
3678,312,0.25,0,143710,0,0,0,0,0,0,220,0.2786492,28.43,8.54,4.73,234,886,Normal
3678,312,0.25,0,143710,0,0,0,0,0,0,220,0.27851105,28.43,8.54,4.73,297,886,Normal
3678,312,0.25,0,143710,0,0,0,0,0,0,220,0.27855545,28.43,8.54,4.73,238,888,Normal
3678,312,0.25,0,143710,0,0,0,0,0,0,220,0.27836797,28.43,8.54,4.73,298,888,Normal
3678,312,0.25,0,143710,0,0,0,0,0,0,220,0.27834824,28.43,8.54,4.73,310,888,Normal
3678,312,0.25,0,143710,0,0,0,0,0,0,220,0.2782002,51.46,13.64,6.4,225,888,Normal
3678,312,0.25,0,143710,0,0,0,0,0,0,220,0.27806205,51.46,13.64,6.4,286,888,Normal
3678,312,0.25,0,143710,0,0,0,0,0,0,219,0.27754888,51.46,13.64,6.4,1,893,Normal
3678,312,0.25,0,143710,0,0,0,0,0,0,219,0.27728736,51.46,13.64,6.4,1,894,Normal
3678,312,0.25,0,143710,0,0,0,0,0,0,219,0.27700612,51.46,13.64,6.4,2,894,Normal
3678,312,0.25,0,143710,0,0,0,0,0,0,219,0.2776229,51.46,13.64,6.4,1,894,Normal
3678,312,0.25,0,143710,0,0,0,0,0,0,219,0.2776377,51.46,13.64,6.4,1,894,Normal
3678,312,0.25,0,143710,0,0,0,0,0,0,219,0.27741072,51.46,13.64,6.4,1,894,Normal
3678,312,0.25,3,143961,2,162,0,0,0,0,219,0.27774626,51.46,13.64,6.4,291,890,Normal
3678,312,0.25,0,143961,0,0,0,0,0,0,219,0.27737126,47.66,13.48,6.39,221,893,Normal
3678,312,0.25,0,143961,0,0,0,0,0,0,219,0.27751434,47.66,13.48,6.39,1,894,Normal
3678,312,0.25,0,143961,0,0,0,0,0,0,219,0.27744526,47.66,13.48,6.39,4,894,Normal
3678,312,0.25,0,143961,0,0,0,0,0,0,219,0.2769025,47.66,13.48,6.39,2,894,Normal
3678,312,0.25,0,143961,0,0,0,0,0,0,220,0.27791896,47.66,13.48,6.39,1,894,Normal
3678,312,0.25,0,143961,0,0,0,0,0,0,219,0.27761304,47.66,13.48,6.39,1,894,Normal
3678,312,0.25,0,143961,0,0,0,0,0,0,219,0.27772158,47.66,13.48,6.39,1,894,Normal
3678,312,0.25,0,143961,0,0,0,0,0,0,220,0.2783433,47.66,13.48,6.39,3,894,Normal
3678,312,0.25,0,143961,0,0,0,0,0,0,219,0.27781534,47.66,13.48,6.39,1,894,Normal
3678,312,0.25,0,143961,0,0,0,0,0,0,220,0.27806696,47.66,13.48,6.39,1,894,Normal
3678,312,0.25,0,143961,0,0,0,0,0,0,220,0.27824953,47.66,13.48,6.39,3,894,Normal
3678,312,0.25,0,143961,0,0,0,0,0,0,219,0.277692,47.66,13.48,6.39,1,894,Normal
3678,312,0.25,0,143961,0,0,0,0,0,0,219,0.2774206,44.01,13.29,6.37,3,894,Normal
3678,312,0.25,0,143961,0,0,0,0,0,0,220,0.27790415,44.01,13.29,6.37,3,896,Normal
3646,260,0.25,5,144449,110,37372,0,0,0,0,222,0.28084,44.01,13.29,6.37,1,893,Normal
3646,260,0.25,77,152498,167,101759,0,0,0,0,215,0.27238277,37.46,12.9,6.32,2,904,Normal
3646,260,0.25,6,152970,6,326,0,0,0,0,221,0.27928573,32.16,12.57,6.28,1,904,Normal
3646,260,0.25,6,153442,6,326,0,0,0,0,220,0.27895513,27.37,12.19,6.22,2,904,Normal
3646,260,0.25,6,153914,6,326,0,0,0,0,221,0.27943867,23.54,11.87,6.18,2,904,Normal
3646,260,0.25,7,154475,6,338,0,0,0,0,221,0.28016895,20.45,11.6,6.16,2,904,Normal
3617,269,0.24,6,154947,6,326,0,0,0,0,221,0.28038606,17.78,11.31,6.12,2,905,Normal
3617,269,0.24,11,155860,11,660,0,0,0,0,222,0.28050447,15.43,11.02,6.08,1,904,Normal
3617,269,0.24,5,156243,4,222,0,0,0,0,221,0.27991238,13.36,10.73,6.04,1,904,Normal
3617,269,0.24,7,157325,7,435,0,0,0,0,223,0.28227586,11.61,10.44,6.0,1,904,Normal
3617,269,0.24,6,157797,6,326,0,0,0,0,223,0.28192058,10.12,10.16,5.95,3,904,Normal
3617,269,0.24,21,159553,19,1971,0,0,0,0,222,0.28162453,8.8,9.88,5.91,2,904,Normal
3586,278,0.24,6,160145,6,326,0,0,0,0,223,0.2820933,7.6,9.58,5.85,2,904,Normal
3586,278,0.24,8,160757,8,597,0,0,0,0,223,0.28179723,6.59,9.3,5.8,2,904,Normal
3586,278,0.24,11,161622,10,887,0,0,0,0,222,0.2814913,5.88,9.06,5.76,2,904,Normal
3586,278,0.24,6,162118,6,326,0,0,0,0,222,0.28130382,5.21,8.81,5.72,1,904,Normal
3586,278,0.24,8,162761,8,515,0,0,0,0,223,0.28249788,4.78,8.6,5.68,2,904,Normal
3586,278,0.24,7,163303,7,457,0,0,0,0,223,0.28204888,4.44,8.4,5.65,2,904,Normal
3563,287,0.23,7,163845,7,484,0,0,0,0,223,0.28278407,3.98,8.17,5.6,2,904,Normal
3563,287,0.23,6,164317,71,22890,0,0,0,0,224,0.2838005,3.52,7.94,5.55,3,904,Normal
3563,287,0.23,8,164929,26,6983,0,0,0,0,224,0.28363276,3.44,7.78,5.53,2,904,Normal
3563,287,0.23,7,165471,7,463,0,0,0,0,224,0.2835982,3.22,7.59,5.49,2,904,Normal
3563,287,0.23,6,165943,6,326,0,0,0,0,226,0.28648967,3.11,7.42,5.46,1,904,Normal
3563,287,0.23,22,172337,17,5594,0,0,0,0,223,0.2825127,3.31,7.32,5.45,1,904,Normal
3659,288,0.23,4,172646,3,359,0,0,0,0,225,0.28444198,3.47,7.23,5.44,1,897,Normal
3659,288,0.23,0,172646,0,0,0,0,0,0,225,0.2842742,3.09,7.02,5.39,1,897,Normal
3659,288,0.23,1,172716,1,128,0,0,0,0,224,0.28412616,2.84,6.84,5.35,1,897,Normal
3659,288,0.23,1,172786,1,121,0,0,0,0,224,0.2840571,2.7,6.68,5.31,1,897,Normal
3659,288,0.23,1,172856,1,151,0,0,0,0,224,0.28391895,2.44,6.49,5.26,1,897,Normal
3659,288,0.23,4,173112,5,344,0,0,0,0,224,0.28386468,2.46,6.36,5.23,1,895,Normal
3699,285,0.23,1,173182,1,52,0,0,0,0,224,0.28373638,2.32,6.2,5.19,2,894,Normal
3699,285,0.23,0,173182,0,0,0,0,0,0,224,0.2836821,2.11,6.03,5.15,2,892,Normal
3699,285,0.23,0,173182,0,0,0,0,0,0,225,0.28435314,1.94,5.87,5.1,1,892,Normal
3699,285,0.23,0,173182,0,0,0,0,0,0,225,0.28427914,1.8,5.71,5.06,2,892,Normal
3699,285,0.23,0,173182,0,0,0,0,0,0,224,0.2842002,1.67,5.55,5.02,1,892,Normal
3699,285,0.23,0,173182,0,0,0,0,0,0,224,0.28406203,1.79,5.45,4.99,1,892,Normal
3701,282,0.23,0,173182,0,0,0,0,0,0,224,0.28391895,1.83,5.34,4.96,3,892,Normal
3701,282,0.23,0,173182,0,0,0,0,0,0,224,0.28392386,1.86,5.23,4.93,3,892,Normal
3701,282,0.23,0,173182,0,0,0,0,0,0,224,0.28377584,1.81,5.1,4.89,1,892,Normal
3701,282,0.23,0,173182,0,0,0,0,0,0,224,0.2836278,1.69,4.97,4.85,1,892,Normal
3701,282,0.23,0,173182,0,0,0,0,0,0,224,0.28340578,1.58,4.84,4.81,1,892,Normal
3701,282,0.23,0,173182,0,0,0,0,0,0,224,0.28325775,1.49,4.71,4.77,3,892,Normal
3704,280,0.23,0,173182,0,0,0,0,0,0,224,0.28298637,1.42,4.59,4.73,1,892,Normal
3704,280,0.23,0,173182,0,0,0,0,0,0,223,0.28275448,1.35,4.47,4.69,1,892,Normal
3704,280,0.23,0,173182,0,0,0,0,0,0,223,0.28266072,1.37,4.37,4.65,1,892,Normal
3704,280,0.23,0,173182,0,0,0,0,0,0,224,0.28332192,1.31,4.26,4.61,2,892,Normal
3704,280,0.23,0,173182,0,0,0,0,0,0,224,0.28332683,1.43,4.19,4.58,3,892,Normal
3704,280,0.23,0,173182,0,0,0,0,0,0,224,0.2831048,1.36,4.08,4.55,1,892,Normal
3687,278,0.22,2,173351,1,81,0,0,0,0,224,0.28311467,1.31,3.98,4.51,1,892,Normal
3687,278,0.22,0,173351,0,0,0,0,0,0,224,0.28296664,1.26,3.88,4.47,3,892,Normal
3687,278,0.22,0,173351,0,0,0,0,0,0,223,0.2828926,1.22,3.79,4.43,1,892,Normal
3687,278,0.22,0,173351,0,0,0,0,0,0,223,0.28274953,1.19,3.7,4.4,1,892,Normal
3687,278,0.22,0,173351,0,0,0,0,0,0,223,0.28267553,1.16,3.61,4.36,2,892,Normal
3687,278,0.22,0,173351,0,0,0,0,0,0,223,0.28225118,1.35,3.57,4.34,1,891,Normal
3707,276,0.22,0,173351,0,0,0,0,0,0,223,0.2821525,1.3,3.49,4.3,1,892,Normal
3707,276,0.22,0,173351,0,0,0,0,0,0,223,0.28207847,1.25,3.4,4.27,2,892,Normal
3707,276,0.22,0,173351,0,0,0,0,0,0,222,0.28164428,1.21,3.33,4.23,2,892,Normal
3707,276,0.22,0,173351,0,0,0,0,0,0,222,0.28125942,1.18,3.25,4.2,2,892,Normal
3707,276,0.22,0,173351,0,0,0,0,0,0,224,0.28297156,1.39,3.22,4.18,3,892,Normal
3707,276,0.22,0,173351,0,0,0,0,0,0,224,0.28373638,1.33,3.15,4.15,2,892,Normal
3708,275,0.22,0,173351,0,0,0,0,0,0,224,0.28357354,1.28,3.08,4.11,1,892,Normal
3708,275,0.22,0,173351,0,0,0,0,0,0,224,0.28365248,1.24,3.01,4.08,3,892,Normal
3708,275,0.22,0,173351,0,0,0,0,0,0,224,0.2834946,1.28,2.96,4.05,3,892,Normal
3708,275,0.22,0,173351,0,0,0,0,0,0,224,0.28343046,1.23,2.9,4.02,3,892,Normal
3708,275,0.22,0,173351,0,0,0,0,0,0,224,0.28328738,1.2,2.83,3.99,1,892,Normal
3708,275,0.22,0,173351,0,0,0,0,0,0,222,0.28145185,1.33,2.81,3.97,1,892,Normal
3704,274,0.22,0,173351,0,0,0,0,0,0,222,0.28147158,1.28,2.75,3.93,1,891,Normal
3704,274,0.22,0,173351,0,0,0,0,0,0,222,0.28146172,1.31,2.71,3.91,1,892,Normal
3704,274,0.22,0,173351,0,0,0,0,0,0,222,0.28139263,1.27,2.65,3.88,1,892,Normal
3704,274,0.22,0,173351,0,0,0,0,0,0,222,0.28109163,1.23,2.6,3.85,1,892,Normal
3704,274,0.22,0,173351,0,0,0,0,0,0,222,0.28072652,1.19,2.55,3.82,1,892,Normal
3704,274,0.22,0,173351,0,0,0,0,0,0,222,0.28065744,1.16,2.49,3.79,3,892,Normal
3699,270,0.22,2,173520,1,81,0,0,0,0,221,0.28041565,1.14,2.45,3.76,1,892,Normal
3699,270,0.22,78,181603,70,66716,0,0,0,0,221,0.27963606,2.46,2.68,3.82,3,903,Normal
3699,270,0.22,11,182487,11,722,0,0,0,0,217,0.27427256,2.31,2.64,3.79,2,903,Normal
3699,270,0.22,7,183156,7,378,0,0,0,0,220,0.27825448,2.26,2.62,3.77,1,903,Normal
3699,270,0.22,33,185668,21,1760,0,0,0,0,220,0.27895018,2.21,2.6,3.75,1,897,Normal
