%Data collected from Android phone

@RELATION phone

%Battery
@ATTRIBUTE Batt_Voltage  		NUMERIC
@ATTRIBUTE Batt_Temp  			NUMERIC
@ATTRIBUTE Batt_Percent_Level   NUMERIC

%Network
@ATTRIBUTE Local_TX_Packet_Delta	NUMERIC
@ATTRIBUTE Local_TX_Byte_Delta   	NUMERIC
@ATTRIBUTE Local_RX_Packet_Delta  	NUMERIC
@ATTRIBUTE Local_RX_Byte_Delta   	NUMERIC
@ATTRIBUTE Mobile_TX_Packet_Delta  	NUMERIC
@ATTRIBUTE Mobile_TX_Byte_Delta   	NUMERIC
@ATTRIBUTE Mobile_RX_Packet_Delta  	NUMERIC
@ATTRIBUTE Mobile_RX_Byte_Delta   	NUMERIC

%Memory
@ATTRIBUTE Memory_Available  	NUMERIC
@ATTRIBUTE Memory_Percentage   	NUMERIC

%CPU
@ATTRIBUTE Load_Avg_1_min	NUMERIC
@ATTRIBUTE Load_Avg_5_min  	NUMERIC
@ATTRIBUTE Load_Avg_15_min  NUMERIC
@ATTRIBUTE Running_Entities	NUMERIC
@ATTRIBUTE Total_Entities   NUMERIC

@ATTRIBUTE Class        {Normal,Infected}


@DATA
4137,302,0.87,3,117740,3,459,0,0,0,0,157,0.19928257,1.11,1.45,1.83,6,1041,Infected
4137,302,0.87,5,118425,5,595,0,0,0,0,160,0.20249473,1.09,1.44,1.82,7,1041,Infected
4137,302,0.87,4,119024,11,3292,0,0,0,0,160,0.20228256,1.08,1.42,1.81,6,1041,Infected
4137,302,0.87,3,119537,3,459,0,0,0,0,159,0.20197664,1.15,1.43,1.81,9,1041,Infected
4137,302,0.87,6,120308,12,3075,0,0,0,0,159,0.20147829,1.27,1.45,1.81,7,1041,Infected
4120,301,0.87,3,120821,3,459,0,0,0,0,155,0.19624804,1.31,1.45,1.81,1,1051,Infected
4120,301,0.87,6,121592,6,663,0,0,0,0,156,0.19750625,1.26,1.43,1.8,1,1051,Infected
4120,301,0.87,3,122105,3,459,0,0,0,0,157,0.19833027,1.3,1.43,1.8,2,1051,Infected
4120,301,0.87,6,122876,6,663,0,0,0,0,156,0.19729902,1.25,1.42,1.79,1,1051,Infected
4120,301,0.87,3,123389,3,459,0,0,0,0,156,0.19707204,1.21,1.41,1.78,1,1051,Infected
4120,301,0.87,10,124421,13,2488,0,0,0,0,155,0.19690922,1.26,1.41,1.78,1,1051,Infected
4132,299,0.87,3,124934,3,459,0,0,0,0,155,0.19647007,1.37,1.43,1.78,1,1051,Infected
4132,299,0.87,5,125619,6,752,0,0,0,0,155,0.196475,1.46,1.45,1.78,1,1051,Infected
4132,299,0.87,4,126218,4,527,0,0,0,0,155,0.19616908,1.39,1.43,1.77,1,1051,Infected
4132,299,0.87,3,126731,3,459,0,0,0,0,155,0.19615921,1.4,1.43,1.77,1,1051,Infected
4132,299,0.87,6,127502,6,663,0,0,0,0,153,0.19386481,1.34,1.42,1.76,18,1061,Infected
4132,299,0.87,3,128015,3,459,0,0,0,0,153,0.1936329,1.29,1.41,1.75,19,1061,Infected
4133,297,0.86,6,128786,9,1659,0,0,0,0,153,0.19334179,1.32,1.41,1.75,20,1061,Infected
4133,297,0.86,3,129299,3,459,0,0,0,0,152,0.19312468,1.27,1.39,1.74,14,1061,Infected
4133,297,0.86,6,130070,6,663,0,0,0,0,152,0.1928089,1.23,1.38,1.73,19,1061,Infected
4133,297,0.86,3,130583,3,459,0,0,0,0,153,0.19375132,1.2,1.37,1.73,19,1061,Infected
4133,297,0.86,6,131354,6,663,0,0,0,0,153,0.19351448,1.17,1.36,1.72,17,1061,Infected
4133,297,0.86,3,131867,3,459,0,0,0,0,152,0.1930556,1.14,1.35,1.71,3,1061,Infected
4135,296,0.86,5,132552,5,595,0,0,0,0,152,0.19291745,1.12,1.33,1.7,1,1061,Infected
4135,296,0.86,4,133151,5,954,0,0,0,0,153,0.19351448,1.1,1.32,1.7,1,1061,Infected
4135,296,0.86,3,133664,3,459,0,0,0,0,153,0.1934454,1.23,1.35,1.7,1,1061,Infected
4135,296,0.86,6,134435,7,1090,0,0,0,0,152,0.19202435,1.42,1.38,1.71,1,1061,Infected
4135,296,0.86,3,134948,3,459,0,0,0,0,151,0.19172831,1.35,1.37,1.7,3,1061,Infected
4135,296,0.86,6,135719,6,663,0,0,0,0,151,0.19142239,1.3,1.36,1.69,1,1061,Infected
4134,294,0.86,3,136232,3,459,0,0,0,0,151,0.19141251,1.25,1.35,1.68,2,1061,Infected
4134,294,0.86,6,137003,6,663,0,0,0,0,151,0.1909635,1.29,1.35,1.68,1,1061,Infected
4134,294,0.86,3,137516,3,459,0,0,0,0,150,0.19067731,1.24,1.34,1.67,1,1061,Infected
4134,294,0.86,6,138287,6,663,0,0,0,0,150,0.19052929,1.45,1.38,1.68,1,1061,Infected
4134,294,0.86,3,138800,3,459,0,0,0,0,151,0.19127929,1.38,1.37,1.68,1,1061,Infected
4134,294,0.86,7,139654,6,676,0,0,0,0,152,0.19264607,1.32,1.35,1.67,2,1061,Infected
4118,293,0.86,4,140253,4,527,0,0,0,0,152,0.1926658,1.35,1.36,1.67,1,1061,Infected
4118,293,0.86,3,140766,3,459,0,0,0,0,152,0.19250298,1.37,1.36,1.67,2,1061,Infected
4118,293,0.86,6,141537,6,663,0,0,0,0,152,0.19235495,1.31,1.35,1.66,1,1061,Infected
4118,293,0.86,3,142050,3,459,0,0,0,0,152,0.19206382,1.34,1.36,1.66,2,1060,Infected
4118,293,0.86,6,142821,6,663,0,0,0,0,151,0.19191086,1.29,1.34,1.65,1,1060,Infected
4118,293,0.86,3,143334,3,459,0,0,0,0,153,0.19429903,1.24,1.33,1.64,1,1061,Infected
4130,292,0.86,6,144105,6,663,0,0,0,0,153,0.19422501,1.45,1.37,1.65,1,1061,Infected
4130,292,0.86,3,144618,3,459,0,0,0,0,153,0.19408685,1.38,1.36,1.65,1,1061,Infected
4130,292,0.86,6,145389,6,663,0,0,0,0,153,0.19393882,1.32,1.35,1.64,2,1061,Infected
4130,292,0.86,3,145902,3,459,0,0,0,0,153,0.19371185,1.27,1.34,1.63,1,1061,Infected
4130,292,0.86,5,146587,9,2283,0,0,0,0,153,0.19350462,1.46,1.37,1.64,8,1060,Infected
4130,292,0.86,4,147186,4,527,0,0,0,0,153,0.19335659,1.39,1.36,1.64,1,1060,Infected
4129,291,0.86,3,147699,3,459,0,0,0,0,153,0.19388455,1.49,1.38,1.64,1,1060,Infected
4129,291,0.86,6,148470,6,663,0,0,0,0,153,0.19389442,1.57,1.4,1.64,1,1060,Infected
4129,291,0.86,3,148983,3,459,0,0,0,0,153,0.19367237,1.48,1.39,1.64,1,1060,Infected
4129,291,0.86,6,149754,6,663,0,0,0,0,153,0.19349968,1.41,1.38,1.63,1,1060,Infected
4129,291,0.86,3,150267,3,459,0,0,0,0,153,0.1932875,1.35,1.37,1.62,1,1060,Infected
4129,291,0.86,6,151038,6,663,0,0,0,0,152,0.19315429,1.37,1.37,1.62,2,1060,Infected
4127,290,0.86,3,151551,3,459,0,0,0,0,152,0.19293225,1.31,1.36,1.61,1,1060,Infected
4127,290,0.86,6,152322,6,663,0,0,0,0,152,0.19269048,1.29,1.35,1.61,1,1060,Infected
4127,290,0.86,134,176170,114,84782,0,0,0,0,97,0.12372512,1.4,1.37,1.62,2,978,Infected
